x_pos,y_pos
0.16420226073440314,-0.07695330249584481
0.16424132323440302,-0.07660021411693861
0.16443724608596563,-0.07609026538646975
0.16471159911330938,-0.07550188648021981
0.16498595214065312,-0.0749135075739698
0.16526030516799686,-0.07432512866771981
0.16553465819534063,-0.0736583195856885
0.16580901122268438,-0.07283465015209481
0.166083364250028,-0.07185412036693856
0.16635771727737175,-0.07048143970287606
0.16671050048049688,-0.06887346851146975
0.1669848535078405,-0.06703020679271969
0.16733763671096563,-0.06503008472240732
0.16769041991409062,-0.062794672124751
0.16804320311721563,-0.06032396899975106
0.16847441649612188,-0.05761797534740725
0.16898406005080938,-0.054676691167719754
0.16957213378127814,-0.051578546636469755
0.17023863768752812,-0.048245111577876115
0.170826711417997,-0.04475481616771987
0.17141478514846561,-0.041107660406001056
0.17208128905471562,-0.03730364429271981
0.17274779296096562,-0.03326433765209481
0.17341429686721574,-0.028989740484126003
0.17408080077346563,-0.024401422613032252
0.17466887450393448,-0.01981310474193856
0.17525694823440313,-0.01522478687084481
0.17592345214065336,-0.010636468999751002
0.17651152587112198,-0.0060481511286573095
0.17702116942580948,-0.0015382634333448095
0.17721709227737198,0.0029716242619676906
0.17702086425002836,0.007403081781498941
0.17666777587112198,0.01183453930103019
0.17600096678909075,0.01626599682056144
0.1751772973554971,0.020697454340092635
0.17427519774612188,0.025128911859623942
0.17329466796096563,0.02956036937915519
0.17231413817580948,0.033991826898686385
0.17133360839065323,0.03842328441821769
0.17027464842971574,0.042854741937749
0.1691372582929969,0.047286199457280194
0.16784300780471573,0.05163922680103019
0.166391896964872,0.05599225414478019
0.16415648436721564,0.06026685131274894
0.1619210717695595,0.06438458812915519
0.15960722899612187,0.0684238947697802
0.15721495604690314,0.07230634105884269
0.15474425292190314,0.07618878734790525
0.1520382592695595,0.08007123363696764
0.14917540526565312,0.08395367992603013
0.1463125512617469,0.0878361262150927
0.14344969725784062,0.09171857250415519
0.1405868432539345,0.09560101879321764
0.13772398925002813,0.09948346508228008
0.13486113524612187,0.10336591137134263
0.13199828124221552,0.10724835766040514
0.12913542723830937,0.11113080394946763
0.12627257323440313,0.11501325023853014
0.12340971923049687,0.11881726635181145
0.12039000487502824,0.12246442211353008
0.11721343016799687,0.12603314769946763
0.11372313475784074,0.12952344310962388
0.10999754882034052,0.1328568781682176
0.10619353270705927,0.13611188305103014
0.10231108641799688,0.1392884577580614
0.09827177977737188,0.14238660228931133
0.09415404296096574,0.1454063166447801
0.09003630614455937,0.14834760082446766
0.08591856932815313,0.1512888850041551
0.08180083251174676,0.15423016918384264
0.07783995604690312,0.15709302318774893
0.07474181151565323,0.15972058666431138
0.07250639891799687,0.16211285961353017
0.071290578605497,0.1641129816838426
0.07078062987502813,0.1658778132268114
0.07050597167190313,0.16756421459399887
0.07046660399612176,0.16925061596118637
0.07074095702346563,0.17093701732837388
0.07140746092971563,0.1727802790471239
0.07238768553909063,0.17493726146899893
0.07391692137893438,0.1773295344182177
0.07552458739455938,0.17995709789478015
0.07752440428909063,0.18266309154712396
0.07968108153518437,0.1856043757268115
0.08207304930862176,0.18854565990649894
0.08485716796096562,0.19156537426196776
0.08779814696487187,0.19458508861743642
0.09113127684768427,0.19768323314868644
0.09462126708205938,0.2007813776799365
0.098268117667997,0.2038010920354052
0.10191496825393426,0.20682080639087397
0.10564024901565301,0.20976209057056144
0.10900948335356793,0.21261289802560474
0.11147942998753478,0.2155327565205954
0.11365883207006516,0.2182073548714808
0.1172302731876979,0.21974562215646098
0.12142418475462,0.22050563125600178
0.12461943602737176,0.22074323070728025
0.12638396239455948,0.220939458734624
0.12752104735549688,0.22090039623462399
0.12826598143752813,0.22054761303149897
0.1288540551679969,0.22011639965259272
0.12936369872268438,0.2196067560979052
0.12963805175002813,0.21901868236743646
0.12991240477737187,0.2184306086369677
0.13010832762893437,0.2177641047307177
0.13014739012893425,0.21701917064868645
0.13018645262893438,0.21627423656665518
0.13014708495315314,0.21537244213306142
0.1301077172773719,0.21431378734790513
0.13006834960159064,0.21286298168384268
0.13018584227737176,0.21109845531665525
0.13069548583205937,0.2086280573674365
0.13151885008987177,0.20553021801196775
0.13281279540237176,0.2019617976018114
0.13457732176955925,0.19768750560962398
0.13665556883987187,0.1927857722111864
0.13943968749221552,0.18709973705493643
0.14238066649612188,0.180943120843999
0.145635366203153,0.17462964428149894
0.148811635734403,0.1682377375432177
0.15206633544143427,0.16176740062915518
0.15532103514846562,0.1552970637150927
0.15849730467971562,0.14882672680103018
0.1616735742109655,0.1423563898869677
0.1648498437422155,0.13588605297290512
0.16794768309768437,0.1294157160588427
0.17096709227737175,0.12294537914478014
0.173908071281278,0.11639661205493633
0.17684905028518427,0.10984784496509258
0.17971159911330925,0.10329907787524889
0.1824957177656529,0.09675031078540514
0.18496611571487187,0.09020154369556138
0.1869659326094029,0.08404492748462383
0.18653441405471552,0.08094708812915513
0.18429900145705916,0.07863355053149883
0.18198515868362175,0.07702588451587394
0.1795928857344029,0.07588879955493633
0.17720061278518426,0.07498700512134257
0.1748083398359654,0.07432050121509258
0.17241606688674677,0.07373242748462389
0.170023793937528,0.07330121410571758
0.1673962304609654,0.07302686107837383
0.16453337645705915,0.07306622875415514
0.1616705224531529,0.07326245678149883
0.15880766844924665,0.07377240551196758
0.15586638426955915,0.07451764476978008
0.15292510008987154,0.07541974437915508
0.1500622460859654,0.07663556469165508
0.14719939208205915,0.07800824535571764
0.1443365380781529,0.07945935619556138
0.14147368407424654,0.08098889721118638
0.1386108300703404,0.08251843822681139
0.13574797606643405,0.08404797924243627
0.13280669188674654,0.08557752025806138
0.12994383788284028,0.08710706127368632
0.12700255370315278,0.08863660228931133
0.12406126952346529,0.09016614330493633
0.12119841551955915,0.09169568432056133
0.11825713133987154,0.09322522533618632
0.11531584716018392,0.09491162670337383
0.11237456298049653,0.09683331859790513
0.10951170897659028,0.09899030101978001
0.10664885497268403,0.10146100414478001
0.10402129149612165,0.10416699779712382
0.10162901854690268,0.10702985180102996
0.09923674559768415,0.10989270580493633
0.09700133300002778,0.11283398998462382
0.09468749022659029,0.11569684398853007
0.09268736815627779,0.11855969799243633
0.09115782714065267,0.12150098217212382
0.08994200682815279,0.12444226635181133
0.08888304686721528,0.1273051203557176
0.08813780760940279,0.13008954418384253
0.08786314940627767,0.13279553783618633
0.08766692137893403,0.13534467113696758
0.08786284423049642,0.13765851391040507
0.08845091796096528,0.13981549633228008
0.08911742186721529,0.14173718822681128
0.09009764647659028,0.14350201976978008
0.09123473143752779,0.14510999096118632
0.09245024657424654,0.14663953197681126
0.09390105223830904,0.14809064281665507
0.09558714842971529,0.14938489330493632
0.09735167479690278,0.15052228344165508
0.09911620116409028,0.15158124340259255
0.10088072753127779,0.1524049128361863
0.1026452538984654,0.1529932917424363
0.10448821044143415,0.15326794994556134
0.10640959716018415,0.15322888744556126
0.1082525537031529,0.15287610424243628
0.11009551024612153,0.15236646068774878
0.11193846678909028,0.15177838695728005
0.11370299315627778,0.15111188305103004
0.11554594969924653,0.15036694896899877
0.11738890624221529,0.14962201488696752
0.11915343260940278,0.14887708080493628
0.12091795897659029,0.14805371654712376
0.12276091551955903,0.14715192211353006
0.12452544188674665,0.14617169750415507
0.12636839842971528,0.14519147289478004
0.12813292479690278,0.14421124828540505
0.1298974511640903,0.14315259350024884
0.13166197753127779,0.14201550853931133
0.13350493407424655,0.14087842357837382
0.13526946044143415,0.13966290844165508
0.13703398680862153,0.1383689631291551
0.13879851317580905,0.13691815746509264
0.14056303954299654,0.13531049144946758
0.14232756591018403,0.13362439525806127
0.14409209227737155,0.13185986889087384
0.14585661864455893,0.13001691234790508
0.14762114501174653,0.12809552562915502
0.14930724120315278,0.12617413891040513
0.15013060546096518,0.12433118236743633
0.15009123778518405,0.12319409740649882
0.14989500975784018,0.12244916332446758
0.1496203515547153,0.12178265941821757
0.14918883300002767,0.12119458568774882
0.14867888426955891,0.12060651195728013
0.14816893553909027,0.12001843822681132
0.1476589868086214,0.11943036449634263
0.14714903807815266,0.11884229076587383
0.14663908934768405,0.11825421703540508
0.14605071044143392,0.11766614330493633
0.14546233153518393,0.11707806957446758
0.14471709227737142,0.11656842601978001
0.1438149926679963,0.11605878246509263
0.14299132323440267,0.11562756908618632
0.14208922362502768,0.11519635570728008
0.14118712401565267,0.11476514232837383
0.14028502440627766,0.11433392894946758
0.13930449462112143,0.11390271557056127
0.13840239501174653,0.11347150219165508
0.13742186522659017,0.11304028881274877
0.13636290526565267,0.11268750560962383
0.13530394530471518,0.11233472240649883
0.13408812499221517,0.11198193920337382
0.13255858397659018,0.11162915600024882
0.13032317137893393,0.11127637279712377
0.12808775878127768,0.11092358959399883
0.12585234618362143,0.11057080639087383
0.12361693358596518,0.11021802318774883
0.12138152098830893,0.10994367016040507
0.11914610839065279,0.10966931713306133
0.11691069579299643,0.10947339428149883
0.11467528319534018,0.10935590160571758
0.11243987059768393,0.10931683910571757
0.11020445800002768,0.10935620678149882
0.10796904540237143,0.10947400463306133
0.10573363280471505,0.10974866283618633
0.10341979003127767,0.11025861156665508
0.1010275170820588,0.11092542064868627
0.09863524413284017,0.11174909008228008
0.09624297118362142,0.11265118969165508
0.09385069823440267,0.11363171947681139
0.09145842528518391,0.11469067943774877
0.08906615233596517,0.11582806957446758
0.08667387938674642,0.11704388988696758
0.08428160643752779,0.11833814037524883
0.08188933348830904,0.11971082103931133
0.07949706053909028,0.12124036205493632
0.07718321776565266,0.12284833324634252
0.07533995604690268,0.12445630443774883
0.07412413573440278,0.12606427562915506
0.07322203612502767,0.12751538646899876
0.07279051757034018,0.12888806713306133
0.07251585936721529,0.13026074779712377
0.07224120116409018,0.13163342846118622
0.07204497313674642,0.13300610912524882
0.07184874510940267,0.13437878978931134
0.07180937743362154,0.13575147045337377
0.07192687010940267,0.1371241511174362
0.07220122313674641,0.13849683178149866
0.07263243651565267,0.13979108226977996
0.0732205102461213,0.14108533275806115
0.07396544432815268,0.1423011530705612
0.07494566893752767,0.14343854320727997
0.07608275389846517,0.14449750316821747
0.07753355956252767,0.14547803295337372
0.07929808592971528,0.14630170238696755
0.08106261229690268,0.1471253718205612
0.08298399901565279,0.14787061107837368
0.08514067626174654,0.14861585033618618
0.08761107421096528,0.14936108959399869
0.09039519286330892,0.15002789867603003
0.09317931151565267,0.1506947077580612
0.09604186034377767,0.15136151684009252
0.09890440917190278,0.15194989574634246
0.10184538817580903,0.15253827465259245
0.10478636717971516,0.1530482233830612
0.10804106688674642,0.1534797419377488
0.11113890624221517,0.15383283031665496
0.11423674559768392,0.15410748851977996
0.11741301512893391,0.1543037165471237
0.12058928466018404,0.15426465404712372
0.12392241454299642,0.15406873119556122
0.12717711425002767,0.15363751781665497
0.13035338378127778,0.15297101391040493
0.13352965331252778,0.1520692194768112
0.13654906249221518,0.15101056469165502
0.13941161132034016,0.14987347973071746
0.14219572997268393,0.14865796459399871
0.14443083739455892,0.14736401928149873
0.14627379393752768,0.1459916437932175
0.14772459960159018,0.1446192683049362
0.14831267333205903,0.1434821833439987
0.1484301660078403,0.14265881908618622
0.1483123681562778,0.14191388500415503
0.14803770995315266,0.14124738109790502
0.14776305175002766,0.14058087719165496
0.14740996337112153,0.13991437328540496
0.14697844481643405,0.1391694392033737
0.14646849608596518,0.13842450512134252
0.14595854735549643,0.13760114086352995
0.1453701684492464,0.13677777660571752
0.14462492919143405,0.13587598217212377
0.14380125975784028,0.13497418773853007
0.1428207299726839,0.133993963129155
0.14176177001174642,0.13301373851977996
0.14070281005080892,0.13203351391040508
0.13956541991409027,0.13105328930103002
0.13842802977737143,0.13007306469165503
0.13729063964065266,0.12909284008228003
0.13615324950393393,0.1281126154729051
0.13485899901565257,0.12713239086353
0.13332945800002768,0.12623059642993623
0.1310940454023713,0.12532880199634253
0.1288586328047153,0.12442700756274877
0.12662322020705893,0.12352521312915501
0.12438780760940267,0.12262341869556127
0.12215239501174653,0.12172162426196746
0.11991698241409017,0.12081982982837378
0.11768156981643403,0.11991803539477996
0.11544615721877778,0.11901624096118626
0.11321074462112142,0.11819287670337376
0.11097533202346517,0.11736951244556121
0.10873991942580892,0.11670300853931122
0.10650450682815267,0.11619336498462371
0.10426909423049642,0.11584058178149877
0.10187682128127779,0.11580151928149877
0.09893553710159017,0.11591931713306121
0.09591582274612143,0.11611554516040497
0.09289610839065278,0.11646863353931121
0.08987639403518403,0.11682172191821746
0.08685667967971505,0.11733167064868621
0.08383696532424642,0.11799847973071752
0.08081725096877779,0.11882214916431122
0.07779753661330903,0.11988110912524871
0.07477782225784028,0.12109692943774872
0.07175810790237154,0.12239117992602996
0.06873839354690267,0.12384229076587377
0.0657971093672154,0.12537183178149877
0.06340483641799642,0.12705823314868622
0.06116942382034017,0.12882306469165503
0.05987517333205915,0.13058789623462372
0.058816213371121424,0.13227429760181122
0.058227834464871536,0.1339606989689987
0.057953176261746536,0.1356471003361862
0.057756948234402784,0.13725507152759248
0.057717580558621535,0.1388630427189987
0.058070363761746534,0.140471013910405
0.05873686766799653,0.14207898510181116
0.059481801750027784,0.14368695629321745
0.0604620263594029,0.14529492748462366
0.06175597167190278,0.14690289867602993
0.06328520751174642,0.1485108698674362
0.06512816405471529,0.1501188410588424
0.06712798094924653,0.1517268122502486
0.06920622801955903,0.15325635326587367
0.07136290526565278,0.15478589428149864
0.07375487303909029,0.1561585749455611
0.07653899169143404,0.15737439525806107
0.07940154051955892,0.15851178539477992
0.08234251952346529,0.15949231517993612
0.08544035887893403,0.16039441478931116
0.08877348876174654,0.16121808422290484
0.09202818846877779,0.16188489330493616
0.09528288817580903,0.16223798168384237
0.09838072753127779,0.1625126398869674
0.10116484618362154,0.16263043773852984
0.10355681395705904,0.1625913752385299
0.10571349120315278,0.16239545238696734
0.10779173827346529,0.1620426691838424
0.10986998534377779,0.16161145580493613
0.11194823241409028,0.16110181225024867
0.11402647948440278,0.16059216869556106
0.11610472655471528,0.16000409496509238
0.11818297362502767,0.15933759105884238
0.12026122069534018,0.15859265697681116
0.12233946776565278,0.15784772289477988
0.12441771483596528,0.15702435863696737
0.1264959619062778,0.15612256420337364
0.12857420897659017,0.15522076976977991
0.13073088622268403,0.15416211498462368
0.1329659936445589,0.15302503002368611
0.13527953124221528,0.1518095148869674
0.13751463866409017,0.15051556957446738
0.1397497460859653,0.14914319408618618
0.14198485350784018,0.14777081859790486
0.14421996092971517,0.14632001293384242
0.14645506835159028,0.14486920726977995
0.14861174559768403,0.1434184016057174
0.15076842284377778,0.1419675959416549
0.1528466699140903,0.1404383601018112
0.15468962645705903,0.1388306940861861
0.15637572264846528,0.1372230280705611
0.15735594725784027,0.13569379223071734
0.15794402098830893,0.13439984691821735
0.15821837401565278,0.13326276195727985
0.15817900633987153,0.13228253734790496
0.15798277831252766,0.13145917309009247
0.15770812010940277,0.1307926691838424
0.15743346190627777,0.13020459545337365
0.15708037352737153,0.12977338207446734
0.1567272851484653,0.1293421686955611
0.15637419676955905,0.12891095531665492
0.15602110839065278,0.1284797419377486
0.15566802001174665,0.12804852855884236
0.1553149316328403,0.1276173151799361
0.15496184325393414,0.12718610180102985
0.1546087548750279,0.1267548884221236
0.15425566649612166,0.12624524486743616
0.1539025781172154,0.1257356013127486
0.15354948973830904,0.12514752758227984
0.1531964013594029,0.1245594538518111
0.15284331298049653,0.1238929499455611
0.1524902246015904,0.1232264460393111
0.1522155663984654,0.12248151195727985
0.1519409081953404,0.12165814769946741
0.1516662499922154,0.12083478344165485
0.1513915917890904,0.11993298900806115
0.1511169335859654,0.11903119457446736
0.1508422753828404,0.11805096996509229
0.1505676171797154,0.1170707453557174
0.1502929589765904,0.11601209057056115
0.14986144042190302,0.11495343578540479
0.14903777098830914,0.11381635082446735
0.14797881102737154,0.1127576960393111
0.1466845605390904,0.11169904125415485
0.14507658934768414,0.1106403864689986
0.14284117675002778,0.1096601618596236
0.1405273339765904,0.10875836742602979
0.1382134912031529,0.1078565729924361
0.13582121825393415,0.10695477855884235
0.13342894530471552,0.10613141430102979
0.13103667235549665,0.10530805004321735
0.1286443994062779,0.1044062556096236
0.12625212645705916,0.1035828913518111
0.12385985350784029,0.1027595270939986
0.12146758055862165,0.1019361628361861
0.1190753076094029,0.1011127985783736
0.11668303466018426,0.10036786449634234
0.1142907617109654,0.09970136059009235
0.11189848876174664,0.09903485668384235
0.1095062158125279,0.0984467829533736
0.10711394286330926,0.09785870922290485
0.1048785302656529,0.0972706354924361
0.10311369872268415,0.0966825617619673
0.1019763085859654,0.09609448803149855
0.1010742089765904,0.0955064143010298
0.1003289697187779,0.09491834057056105
0.09966216063674653,0.09433026684009235
0.09907378173049665,0.09374219310962355
0.09856383300002801,0.09315411937915485
0.0981323144453404,0.09256604564868605
0.0978576562422154,0.0919779719182173
0.0975829980390904,0.09138989818774854
0.0973083398359654,0.09080182445727979
0.0970336816328404,0.09021375072681109
0.09683745360549664,0.08962567699634234
0.09664122557815279,0.08903760326587354
0.09644499755080915,0.08844952953540479
0.0962487695234654,0.08786145580493604
0.09613097167190301,0.0872733820744674
0.0960131738203404,0.0866853083439986
